ZIP5,AFFGEOID10,GEOID10,ALAND10,AWATER10
06053,8600000US06053,6053,20740443,131730
62294,8600000US62294,62294,79809446,1280659
23314,8600000US23314,23314,49643522,42882060
68328,8600000US68328,68328,87060635,873502
68338,8600000US68338,68338,147839195,810645
66942,8600000US66942,66942,254999970,970701
53544,8600000US53544,53544,103654041,17224
72348,8600000US72348,72348,424931222,38295493
93611,8600000US93611,93611,28872349,95895
90040,8600000US90040,90040,14455067,2782
80438,8600000US80438,80438,144196446,486381
06755,8600000US06755,6755,11675446,469705
19701,8600000US19701,19701,68910267,2041422
33325,8600000US33325,33325,24312791,643325
33563,8600000US33563,33563,38237612,1164989
60070,8600000US60070,60070,9351918,78992
62649,8600000US62649,62649,97639576,425058
44882,8600000US44882,44882,190152344,76575
45896,8600000US45896,45896,98517365,72651
95465,8600000US95465,95465,108040466,1443194
34997,8600000US34997,34997,254425423,15492078
96712,8600000US96712,96712,53632343,12294233
60013,8600000US60013,60013,37802460,2042675
60156,8600000US60156,60156,29225174,593288
62546,8600000US62546,62546,296540485,39876
28617,8600000US28617,28617,89369436,1102825
77384,8600000US77384,77384,45256058,361913
77385,8600000US77385,77385,56982031,721694
97202,8600000US97202,97202,16404874,2625307
84104,8600000US84104,84104,54987603,19163
89319,8600000US89319,89319,27374404,0
75449,8600000US75449,75449,210753674,649487
54754,8600000US54754,54754,221023543,3692196
25174,8600000US25174,25174,25581209,40121
98282,8600000US98282,98282,102983910,43991627
25405,8600000US25405,25405,53918637,0
79903,8600000US79903,79903,7901826,0
79904,8600000US79904,79904,22700682,3207
79907,8600000US79907,79907,35265155,81829
79908,8600000US79908,79908,50517519,7351
92324,8600000US92324,92324,76922869,1323573
82515,8600000US82515,82515,21498682,0
64119,8600000US64119,64119,34888347,14449
53585,8600000US53585,53585,70635603,0
49038,8600000US49038,49038,97696826,6353166
31561,8600000US31561,31561,12222645,10723932
00841,8600000US00841,841,6600942,632642
85719,8600000US85719,85719,21200199,0
06820,8600000US06820,6820,32774488,6001450
80805,8600000US80805,80805,434261367,51803
26184,8600000US26184,26184,100747471,363120
24430,8600000US24430,24430,91300125,93442
86331,8600000US86331,86331,112659707,0
53525,8600000US53525,53525,144624871,389089
45880,8600000US45880,45880,153329437,34884
21205,8600000US21205,21205,5309071,0
75451,8600000US75451,75451,90208828,4843950
91752,8600000US91752,91752,39081688,542107
62972,8600000US62972,62972,172649646,3352644
24440,8600000US24440,24440,71846574,256699
73092,8600000US73092,73092,144909823,4616710
85147,8600000US85147,85147,184629942,90
85172,8600000US85172,85172,170568279,577465
53095,8600000US53095,53095,186100162,5684622
27880,8600000US27880,27880,67243855,4142500
88052,8600000US88052,88052,2637761,0
49896,8600000US49896,49896,152109607,226558
77951,8600000US77951,77951,61215597,871363
07648,8600000US07648,7648,7213314,22642
13461,8600000US13461,13461,6004726,0
19015,8600000US19015,19015,8496560,2396
03836,8600000US03836,3836,90581512,8151334
97206,8600000US97206,97206,16924513,5749
71456,8600000US71456,71456,96066159,3863533
81638,8600000US81638,81638,434983875,57588
70301,8600000US70301,70301,746069846,19434505
72412,8600000US72412,72412,162476202,0
70755,8600000US70755,70755,62692668,0
73764,8600000US73764,73764,128824698,369742
97531,8600000US97531,97531,6623678,39984
28659,8600000US28659,28659,264193449,11719
99329,8600000US99329,99329,4729212,0
85141,8600000US85141,85141,108661057,106826
76022,8600000US76022,76022,6915499,0
86315,8600000US86315,86315,157490608,0
74428,8600000US74428,74428,157261548,3099330
47848,8600000US47848,47848,43673972,1200398
77369,8600000US77369,77369,94892952,466779
94128,8600000US94128,94128,9125856,2929
94129,8600000US94129,94129,5968393,14697
28399,8600000US28399,28399,241686755,6488952
57247,8600000US57247,57247,149152996,28030063
38355,8600000US38355,38355,97213282,102280
38006,8600000US38006,38006,261530771,240870
75838,8600000US75838,75838,181152801,682883
01030,8600000US01030,1030,30610703,484287
76034,8600000US76034,76034,33821451,263739
60639,8600000US60639,60639,12632837,0
63432,8600000US63432,63432,229861199,1048700
52246,8600000US52246,52246,23526011,366035
43046,8600000US43046,43046,65774449,4908114
80215,8600000US80215,80215,14401008,257327
85142,8600000US85142,85142,183918297,105429
84107,8600000US84107,84107,19420857,0
71450,8600000US71450,71450,165719346,592211
73082,8600000US73082,73082,394204385,3170615
00719,8600000US00719,719,72527850,898340
01950,8600000US01950,1950,21626520,5971679
01748,8600000US01748,1748,67922994,4220310
01450,8600000US01450,1450,84895216,2596565
49078,8600000US49078,49078,124317786,1830242
84601,8600000US84601,84601,36205047,21424
05040,8600000US05040,5040,27535597,195223
05866,8600000US05866,5866,84455898,667551
04772,8600000US04772,4772,76728181,26914001
40348,8600000US40348,40348,11150844,75841
76035,8600000US76035,76035,174457520,198204
37848,8600000US37848,37848,17501674,0
76475,8600000US76475,76475,613481900,6584198
74436,8600000US74436,74436,356028303,9471130
62016,8600000US62016,62016,343647307,232508
49775,8600000US49775,49775,90947008,34427376
94922,8600000US94922,94922,31918718,67957
90290,8600000US90290,90290,51929074,24096
78016,8600000US78016,78016,411200151,1827320
63386,8600000US63386,63386,80488851,22549267
28594,8600000US28594,28594,14830122,38197683
44103,8600000US44103,44103,11297053,1243086
07206,8600000US07206,7206,4138671,1712465
97144,8600000US97144,97144,37015438,0
87122,8600000US87122,87122,69035933,95555
76040,8600000US76040,76040,29464802,1094597
76041,8600000US76041,76041,30606083,283336
05655,8600000US05655,5655,87894843,3254237
92259,8600000US92259,92259,839468736,0
94525,8600000US94525,94525,6090703,1834899
94925,8600000US94925,94925,8193309,2760608
94928,8600000US94928,94928,19951931,0
94931,8600000US94931,94931,16452670,29015
94938,8600000US94938,94938,27406974,0
43213,8600000US43213,43213,23363789,235258
61872,8600000US61872,61872,85048993,173063
33196,8600000US33196,33196,63412874,823107
46793,8600000US46793,46793,144229280,363088
88048,8600000US88048,88048,50694769,168569
77406,8600000US77406,77406,167994204,5096077
77412,8600000US77412,77412,22399492,1167983
94514,8600000US94514,94514,74357303,495341
77415,8600000US77415,77415,4500169,46629
95125,8600000US95125,95125,20691734,0
33703,8600000US33703,33703,13022605,4941617
15334,8600000US15334,15334,4900927,0
15325,8600000US15325,15325,626186,0
74429,8600000US74429,74429,224014180,4686995
62010,8600000US62010,62010,57336540,655823
20685,8600000US20685,20685,57663616,23152909
92392,8600000US92392,92392,96674877,0
92410,8600000US92410,92410,21272599,63481
72354,8600000US72354,72354,130475079,50183
57363,8600000US57363,57363,463228035,122332
57020,8600000US57020,57020,41974594,9675
51366,8600000US51366,51366,163534005,360551
46818,8600000US46818,46818,171246672,291634
70127,8600000US70127,70127,18380124,1612396
74430,8600000US74430,74430,16610489,2235450
76537,8600000US76537,76537,139260709,523639
78209,8600000US78209,78209,26382706,71797
76251,8600000US76251,76251,137301308,630273
84763,8600000US84763,84763,43393787,0
19952,8600000US19952,19952,228078638,291306
73724,8600000US73724,73724,396168286,33736876
70669,8600000US70669,70669,79463412,8799793
72368,8600000US72368,72368,366546699,1575796
85395,8600000US85395,85395,36978570,40298
75454,8600000US75454,75454,49654605,445679
72353,8600000US72353,72353,84112124,2452644
73458,8600000US73458,73458,272126806,4700789
57337,8600000US57337,57337,207631013,656370
00918,8600000US00918,918,5516957,101168
94116,8600000US94116,94116,6699043,97204
92308,8600000US92308,92308,241628550,811814
05151,8600000US05151,5151,72066751,1269114
05653,8600000US05653,5653,82811375,1664635
98115,8600000US98115,98115,17056824,4956320
98037,8600000US98037,98037,14916239,0
63390,8600000US63390,63390,199458645,5349822
70658,8600000US70658,70658,228421094,841534
78666,8600000US78666,78666,457375174,2434044
15936,8600000US15936,15936,63681695,84117
85387,8600000US85387,85387,141687383,164093
43156,8600000US43156,43156,783568,0
69201,8600000US69201,69201,3196340265,56707495
22903,8600000US22903,22903,195945170,1142289
73738,8600000US73738,73738,266255508,1067840
80810,8600000US80810,80810,1381708298,283488
70710,8600000US70710,70710,21355164,74204
06371,8600000US06371,6371,141704834,15846139
63447,8600000US63447,63447,220509993,570854
29332,8600000US29332,29332,123530731,7907250
71965,8600000US71965,71965,56503066,390422
71968,8600000US71968,71968,254537624,37026584
60545,8600000US60545,60545,98047070,871992
36421,8600000US36421,36421,535751152,12678255
53034,8600000US53034,53034,21612775,6808617
79764,8600000US79764,79764,150867102,375570
79838,8600000US79838,79838,76173024,320535
79848,8600000US79848,79848,2091300714,62
71425,8600000US71425,71425,97270876,1079369
94401,8600000US94401,94401,8261358,2675262
98087,8600000US98087,98087,14419092,488086
98112,8600000US98112,98112,8185292,3829374
25103,8600000US25103,25103,10921841,410186
72364,8600000US72364,72364,188960037,4991828
94515,8600000US94515,94515,273626105,472666
79785,8600000US79785,79785,410196984,0
79928,8600000US79928,79928,269625776,13207
88027,8600000US88027,88027,192098393,0
70659,8600000US70659,70659,5651304,11088
91746,8600000US91746,91746,14425428,487239
74435,8600000US74435,74435,168325195,22125417
25165,8600000US25165,25165,10343348,122284
53075,8600000US53075,53075,93931499,1580570
98524,8600000US98524,98524,37019220,6096309
79915,8600000US79915,79915,23092472,279364
79925,8600000US79925,79925,44098179,45413
77419,8600000US77419,77419,163532020,2104911
94528,8600000US94528,94528,6072657,0
94535,8600000US94535,94535,9871268,18644
94301,8600000US94301,94301,6141696,0
94519,8600000US94519,94519,11363906,0
97211,8600000US97211,97211,18802214,5187080
54812,8600000US54812,54812,238511459,518288
03570,8600000US03570,3570,272818848,3488241
77377,8600000US77377,77377,101184099,1115961
94305,8600000US94305,94305,13281878,117653
77378,8600000US77378,77378,251884110,1324503
79927,8600000US79927,79927,73342476,703938
79930,8600000US79930,79930,28413906,38656
79934,8600000US79934,79934,153424151,178564
79935,8600000US79935,79935,9079675,0
73729,8600000US73729,73729,148117414,370365
73107,8600000US73107,73107,20283744,0
91763,8600000US91763,91763,13388534,0
79936,8600000US79936,79936,68971196,54180
00801,8600000US00801,801,2875852,1354
00820,8600000US00820,820,78982023,3075493
33605,8600000US33605,33605,20244586,3599289
06084,8600000US06084,6084,103265820,1630211
72355,8600000US72355,72355,270336944,70771
25209,8600000US25209,25209,69872767,381372
18470,8600000US18470,18470,159327993,2042151
91901,8600000US91901,91901,231433475,2014390
73730,8600000US73730,73730,148491149,181426
80759,8600000US80759,80759,1671505720,717728
80801,8600000US80801,80801,401656597,135200
77379,8600000US77379,77379,65325514,1305810
77382,8600000US77382,77382,29306411,191337
61025,8600000US61025,61025,90198385,11305865
68978,8600000US68978,68978,370244501,462204
73733,8600000US73733,73733,133458641,14028
91750,8600000US91750,91750,65382645,483724
80908,8600000US80908,80908,246944117,151172
91934,8600000US91934,91934,121022303,18532
74630,8600000US74630,74630,275890477,381029
92543,8600000US92543,92543,45671266,0
74632,8600000US74632,74632,284680161,1095113
25314,8600000US25314,25314,65150190,275730
25019,8600000US25019,25019,58582110,30773
75438,8600000US75438,75438,118608038,352017
57555,8600000US57555,57555,1085897216,2936654
58460,8600000US58460,58460,463986448,17106636
11719,8600000US11719,11719,15669964,384004
14819,8600000US14819,14819,106875749,147322
10005,8600000US10005,10005,188254,0
53806,8600000US53806,53806,179792971,18348220
63601,8600000US63601,63601,146418293,409090
75503,8600000US75503,75503,204573402,6306651
75550,8600000US75550,75550,226670895,840935
75475,8600000US75475,75475,5333687,0
05760,8600000US05760,5760,101449754,2038005
23828,8600000US23828,23828,91593042,95532
70592,8600000US70592,70592,107775810,0
63381,8600000US63381,63381,69944161,396963
61544,8600000US61544,61544,85050159,169063
92545,8600000US92545,92545,83587007,0
92548,8600000US92548,92548,25456134,0
72419,8600000US72419,72419,131810341,1126956
97535,8600000US97535,97535,8173540,0
72421,8600000US72421,72421,196800448,1409125
75928,8600000US75928,75928,233969216,1731667
99148,8600000US99148,99148,149944207,9189300
25564,8600000US25564,25564,56479646,82080
36319,8600000US36319,36319,259512550,411279
88046,8600000US88046,88046,6181003,0
57373,8600000US57373,57373,528427453,225337
10512,8600000US10512,10512,141328175,14848814
14469,8600000US14469,14469,170823222,198566
78802,8600000US78802,78802,31396827,85718
76561,8600000US76561,76561,117306049,2288109
88047,8600000US88047,88047,18885745,0
72404,8600000US72404,72404,326388093,1502524
91780,8600000US91780,91780,9910649,13560
70753,8600000US70753,70753,176871442,12995522
28580,8600000US28580,28580,294967200,151403
58464,8600000US58464,58464,473724016,15400104
58572,8600000US58572,58572,448050048,875306
19609,8600000US19609,19609,6424579,103423
43080,8600000US43080,43080,190912569,558122
43016,8600000US43016,43016,46919071,408720
26180,8600000US26180,26180,167741786,1029596
22842,8600000US22842,22842,187781053,850633
29069,8600000US29069,29069,198084976,488801
99759,8600000US99759,99759,66660139,31035887
27937,8600000US27937,27937,219102259,1292772
68028,8600000US68028,68028,166547520,5412427
61361,8600000US61361,61361,220539646,702635
33618,8600000US33618,33618,22440206,2730044
39766,8600000US39766,39766,84618351,742714
75076,8600000US75076,75076,128864135,23107837
92257,8600000US92257,92257,1926592486,197563352
27801,8600000US27801,27801,180155261,690752
58281,8600000US58281,58281,323975696,6687840
63956,8600000US63956,63956,197164860,2063991
16410,8600000US16410,16410,58348761,232332
94940,8600000US94940,94940,58977901,9714997
77564,8600000US77564,77564,136085612,415257
94941,8600000US94941,94941,57612749,1845060
61264,8600000US61264,61264,185835400,8896936
31816,8600000US31816,31816,102744610,1003156
29059,8600000US29059,29059,287521689,1364230
37757,8600000US37757,37757,72939419,8907473
15090,8600000US15090,15090,54739464,20971
16914,8600000US16914,16914,195871944,966617
57452,8600000US57452,57452,513576704,3650407
70782,8600000US70782,70782,67202461,4358878
02346,8600000US02346,2346,178290210,8194441
63873,8600000US63873,63873,518094182,30182485
80861,8600000US80861,80861,649830152,38890
80862,8600000US80862,80862,356006006,1236283
94951,8600000US94951,94951,37958434,0
77568,8600000US77568,77568,32596306,1669958
22843,8600000US22843,22843,292826557,1078335
73080,8600000US73080,73080,280536529,5553427
57725,8600000US57725,57725,299394648,62740
37118,8600000US37118,37118,88166257,0
71855,8600000US71855,71855,142277819,512588
87124,8600000US87124,87124,182493704,29356
64421,8600000US64421,64421,71425589,1706651
89048,8600000US89048,89048,198442591,352432
37221,8600000US37221,37221,133834560,281508
80216,8600000US80216,80216,27273647,219867
73090,8600000US73090,73090,156286278,1407567
65079,8600000US65079,65079,78394030,27749809
56175,8600000US56175,56175,353805785,12502903
56668,8600000US56668,56668,406643,4896
88029,8600000US88029,88029,464820210,14214
75442,8600000US75442,75442,273128257,20064248
89404,8600000US89404,89404,593682126,6034047
73734,8600000US73734,73734,268679873,3657999
36255,8600000US36255,36255,177773590,230916
