chapter,i the,family,of
dashwood,had,long,been,settled,insussex
their,estate,was,large,and,their,residence,was,at,norland,park,in
has,been,to,_me_,of,such,designs,but,what,must,it,make
me,appear,tomyself
what,in,a,situation,like,mine,but,a,most,shamefully,unguarded,affection
could,expose,me,to,how,then,asked,her,sister,would,you,account
for,hisbehaviour
i,would,suppose,him,oh,how,gladly,would,i,suppose,him,only
fickle,very,veryfickle
elinor,said,nomore
she,was,debating,within,herself,on,the,eligibility,of,beginning,her,story
directly,or,postponing,it,till,marianne,were,in,stronger,health,and,they
crept,on,for,a,few,minutes,insilence
i,am,not,wishing,him,too,much,good,said,marianne,at,last
with,a,sigh,when,i,wish,his,secret,reflections,may,be,no
more,unpleasant,than,myown
he,will,suffer,enough,inthem
do,you,compare,your,conduct,withhis
no
i,compare,it,with,what,it,ought,to,have,been,i,compare
it,withyours
our,situations,have,borne,littleresemblance
they,have,borne,more,than,ourconduct
do,not,my,dearest,elinor,let,your,kindness,defend,what,i,know
your,judgment,mustcensure
my,illness,has,made,methink
it,has,given,me,leisure,and,calmness,for,seriousrecollection
long,before,i,was,enough,recovered,to,talk,i,was,perfectly,able
toreflect
i,considered,the,past,i,saw,in,my,own,behaviour,since,the
beginning,of,our,acquaintance,with,him,last,autumn,nothing,but,a,series
of,imprudence,towards,myself,and,want,of,kindness,toothers
i,saw,that,my,own,feelings,had,prepared,my,sufferings,and,that
my,want,of,fortitude,under,them,had,almost,led,me,to,the
grave
my,illness,i,well,knew,had,been,entirely,brought,on,by,myself
by,such,negligence,of,my,own,health,as,i,had,felt,even
at,the,time,to,bewrong
had,i,died,it,would,have,been,selfdestruction
i,did,not,know,my,danger,till,the,danger,was,removed,but
with,such,feelings,as,these,reflections,gave,me,i,wonder,at,my
recovery,wonder,that,the,very,eagerness,of,my,desire,to,live,to
have,time,for,atonement,to,my,god,and,to,you,all,did
not,kill,me,atonce
had,i,died,in,what,peculiar,misery,should,i,have,left,you
my,nurse,my,friend,mysister
you,who,had,seen,all,the,fretful,selfishness,of,my,latter,days
who,had,known,all,the,murmurings,of,myheart
how,should,i,have,lived,in,_your_remembrance
my,mothertoo
how,could,you,have,consoledher
i,cannot,express,my,own,abhorrence,ofmyself
whenever,i,looked,towards,the,past,i,saw,some,duty,neglected,or
some,failingindulged
every,body,seemed,injured,byme
the,kindness,the,unceasing,kindness,of,mrs,jennings,i,had,repaid,with
ungratefulcontempt
to,the,middletons,to,the,palmers,the,steeles,to,every,common,acquaintance
even,i,had,been,insolent,and,unjust,with,a,heart,hardened,against
their,merits,and,a,temper,irritated,by,their,veryattention
to,john,to,fanny,yes,even,to,them,little,as,they,deserve
i,had,given,less,than,theirdue
but,you,you,above,all,above,my,mother,had,been,wronged,by
me
i,and,only,i,knew,your,heart,and,its,sorrows,yet,to
what,did,it,influence,me,not,to,any,compassion,that,could,benefit
you,ormyself
your,example,was,before,me,but,to,whatavail
was,i,more,considerate,of,you,and,yourcomfort
did,i,imitate,your,forbearance,or,lessen,your,restraints,by,taking,any
part,in,those,offices,of,general,complaisance,or,particular,gratitude,which,you
had,hitherto,been,left,to,dischargealone
no,not,less,when,i,knew,you,to,be,unhappy,than,when
i,had,believed,you,at,ease,did,i,turn,away,from,every
exertion,of,duty,or,friendship,scarcely,allowing,sorrow,to,exist,but,with
me,regretting,only,_that_,heart,which,had,deserted,and,wronged,me,and
leaving,you,for,i,professed,an,unbounded,affection,to,be,miserable,for
mysake
here,ceased,the,rapid,flow,of,her,self,reproving,spirit,and,elinor
impatient,to,soothe,though,too,honest,to,flatter,gave,her,instantly,that
praise,and,support,which,her,frankness,and,her,contrition,so,welldeserved
marianne,pressed,her,hand,and,replied,you,are,verygood
the,future,must,be,myproof
i,have,laid,down,my,plan,and,if,i,am,capable,of
adhering,to,it,my,feelings,shall,be,governed,and,my,temperimproved
they,shall,no,longer,worry,others,nor,torturemyself
i,shall,now,live,solely,for,myfamily
you,my,mother,and,margaret,must,henceforth,be,all,the,world,to
me,you,will,share,my,affections,entirely,betweenyou
from,you,from,my,home,i,shall,never,again,have,the,smallest
incitement,to,move,and,if,i,do,mix,in,other,society,it
will,be,only,to,show,that,my,spirit,is,humbled,my,heart
amended,and,that,i,can,practise,the,civilities,the,lesser,duties,of
life,with,gentleness,andforbearance
as,for,willoughby,to,say,that,i,shall,soon,or,that,i
shall,ever,forget,him,would,beidle
his,remembrance,can,be,overcome,by,no,change,of,circumstances,oropinions
but,it,shall,be,regulated,it,shall,be,checked,by,religion,by
reason,by,constantemployment
she,paused,and,added,in,a,low,voice,if,i,could,but
know,_his_,heart,everything,would,becomeeasy
elinor,who,had,now,been,for,some,time,reflecting,on,the,propriety
or,impropriety,of,speedily,hazarding,her,narration,without,feeling,at,all,nearer
decision,than,at,first,heard,this,and,perceiving,that,as,reflection,did
nothing,resolution,must,do,all,soon,found,herself,leading,to,thefact
she,managed,the,recital,as,she,hoped,with,address,prepared,her,anxious
listener,with,caution,related,simply,and,honestly,the,chief,points,on,which
willoughby,grounded,his,apology,did,justice,to,his,repentance,and,softened,only
his,protestations,of,presentregard
marianne,said,not,aword
she,trembled,her,eyes,were,fixed,on,the,ground,and,her,lips
became,whiter,than,even,sickness,had,leftthem
a,thousand,inquiries,sprung,up,from,her,heart,but,she,dared,not
urgeone
she,caught,every,syllable,with,panting,eagerness,her,hand,unknowingly,to,herself
closely,pressed,her,sister,s,and,tears,covered,hercheeks
elinor,dreading,her,being,tired,led,her,towards,home,and,till,they
reached,the,door,of,the,cottage,easily,conjecturing,what,her,curiosity,must
be,though,no,question,was,suffered,to,speak,it,talked,of,nothing
but,willoughby,and,their,conversation,together,and,was,carefully,minute,in,every
particular,of,speech,and,look,where,minuteness,could,be,safelyindulged
as,soon,as,they,entered,the,house,marianne,with,a,kiss,of
gratitude,and,these,two,words,just,articulate,through,her,tears,tell,mama
withdrew,from,her,sister,and,walked,slowly,upstairs
elinor,would,not,attempt,to,disturb,a,solitude,so,reasonable,as,what
she,now,sought,and,with,a,mind,anxiously,pre,arranging,its,result
and,a,resolution,of,reviving,the,subject,again,should,marianne,fail,to
do,it,she,turned,into,the,parlour,to,fulfill,her,partinginjunction
chapter,xlvii,mrs,dashwood,did,not,hear,unmoved,the,vindication,of,her
formerfavourite
she,rejoiced,in,his,being,cleared,from,some,part,of,his,imputed
guilt,she,was,sorry,for,him,she,wished,himhappy
but,the,feelings,of,the,past,could,not,berecalled
nothing,could,restore,him,with,a,faith,unbroken,a,character,unblemished,to
marianne
nothing,could,do,away,the,knowledge,of,what,the,latter,had,suffered
through,his,means,nor,remove,the,guilt,of,his,conduct,towardseliza
nothing,could,replace,him,therefore,in,her,former,esteem,nor,injure,the
interests,of,colonelbrandon
had,mrs,dashwood,like,her,daughter,heard,willoughby,s,story,from,himself
had,she,witnessed,his,distress,and,been,under,the,influence,of,his
countenance,and,his,manner,it,is,probable,that,her,compassion,would,have
beengreater
but,it,was,neither,in,elinor,s,power,nor,in,her,wish
to,rouse,such,feelings,in,another,by,her,retailed,explanation,as,had
at,first,been,called,forth,inherself
reflection,had,given,calmness,to,her,judgment,and,sobered,her,own,opinion
of,willoughby,s,deserts,she,wished,therefore,to,declare,only,the,simple
truth,and,lay,open,such,facts,as,were,really,due,to,his
character,without,any,embellishment,of,tenderness,to,lead,the,fancyastray
in,the,evening,when,they,were,all,three,together,marianne,began,voluntarily
to,speak,of,him,again,but,that,it,was,not,without,an
effort,the,restless,unquiet,thoughtfulness,in,which,she,had,been,for,some
time,previously,sitting,her,rising,colour,as,she,spoke,and,her,unsteady
voice,plainlyshowed
i,wish,to,assure,you,both,said,she,that,i,see,every
thing,as,you,can,desire,me,todo
mrs,dashwood,would,have,interrupted,her,instantly,with,soothing,tenderness,had,not
elinor,who,really,wished,to,hear,her,sister,s,unbiased,opinion,by
an,eager,sign,engaged,hersilence
marianne,slowly,continued,it,is,a,great,relief,to,me,what,elinor
told,me,this,morning,i,have,now,heard,exactly,what,i,wished
tohear
for,some,moments,her,voice,was,lost,but,recovering,herself,she,added
and,with,greater,calmness,than,before,i,am,now,perfectly,satisfied,i
wish,for,nochange
i,never,could,have,been,happy,with,him,after,knowing,as,sooner
or,later,i,must,have,known,allthis
i,should,have,had,no,confidence,noesteem
nothing,could,have,done,it,away,to,myfeelings
i,know,it,i,know,it,cried,hermother
happy,with,a,man,of,libertine,practices,with,one,who,so,injured
the,peace,of,the,dearest,of,our,friends,and,the,best,of
men,no,my,marianne,has,not,a,heart,to,be,made,happy
with,such,a,man,her,conscience,her,sensitive,conscience,would,have,felt
all,that,the,conscience,of,her,husband,ought,to,havefelt
marianne,sighed,and,repeated,i,wish,for,nochange
you,consider,the,matter,said,elinor,exactly,as,a,good,mind,and
a,sound,understanding,must,consider,it,and,i,dare,say,you,perceive
as,well,as,myself,not,only,in,this,but,in,many,other
circumstances,reason,enough,to,be,convinced,that,your,marriage,must,have,involved
you,in,many,certain,troubles,and,disappointments,in,which,you,would,have
been,poorly,supported,by,an,affection,on,his,side,much,lesscertain
had,you,married,you,must,have,been,alwayspoor
his,expensiveness,is,acknowledged,even,by,himself,and,his,whole,conduct,declares
that,self,denial,is,a,word,hardly,understood,byhim
his,demands,and,your,inexperience,together,on,a,small,very,small,income
must,have,brought,on,distresses,which,would,not,be,the,_less_,grievous
to,you,from,having,been,entirely,unknown,and,unthought,ofbefore
_your_,sense,of,honour,and,honesty,would,have,led,you,i,know
when,aware,of,your,situation,to,attempt,all,the,economy,that,would
appear,to,you,possible,and,perhaps,as,long,as,your,frugality,retrenched
only,on,your,own,comfort,you,might,have,been,suffered,to,practice
it,but,beyond,that,and,how,little,could,the,utmost,of,your
single,management,do,to,stop,the,ruin,which,had,begun,before,your
marriage
beyond,_that_,had,you,endeavoured,however,reasonably,to,abridge,_his_,enjoyments,is
it,not,to,be,feared,that,instead,of,prevailing,on,feelings,so
selfish,to,consent,to,it,you,would,have,lessened,your,own,influence
on,his,heart,and,made,him,regret,the,connection,which,had,involved
him,in,suchdifficulties
marianne,s,lips,quivered,and,she,repeated,the,wordselfish
in,a,tone,that,implied,do,you,really,think,himselfish
the,whole,of,his,behaviour,replied,elinor,from,the,beginning,to,the
end,of,the,affair,has,been,grounded,onselfishness
it,was,selfishness,which,first,made,him,sport,with,your,affections,which
afterwards,when,his,own,were,engaged,made,him,delay,the,confession,of
it,and,which,finally,carried,him,frombarton
his,own,enjoyment,or,his,own,ease,was,in,every,particular,his
rulingprinciple
it,is,verytrue
_my_,happiness,never,was,hisobject
at,present,continued,elinor,he,regrets,what,he,hasdone
and,why,does,he,regret,it,because,he,finds,it,has,not
answered,towardshimself
it,has,not,made,himhappy
his,circumstances,are,now,unembarrassed,he,suffers,from,no,evil,of,that
kind,and,he,thinks,only,that,he,has,married,a,woman,of
a,less,amiable,temper,thanyourself
but,does,it,follow,that,had,he,married,you,he,would,have
been,happy,the,inconveniences,would,have,beendifferent
he,would,then,have,suffered,under,the,pecuniary,distresses,which,because,they
are,removed,he,now,reckons,asnothing
he,would,have,had,a,wife,of,whose,temper,he,could,make
no,complaint,but,he,would,have,been,always,necessitous,always,poor,and
probably,would,soon,have,learned,to,rank,the,innumerable,comforts,of,a
clear,estate,and,good,income,as,of,far,more,importance,even,to
domestic,happiness,than,the,mere,temper,of,awife
i,have,not,a,doubt,of,it,said,marianne,and,i,have
nothing,to,regret,nothing,but,my,ownfolly
rather,say,your,mother,s,imprudence,my,child,said,mrs,dashwood,_she_
must,beanswerable
marianne,would,not,let,her,proceed,and,elinor,satisfied,that,each,felt
their,own,error,wished,to,avoid,any,survey,of,the,past,that
might,weaken,her,sister,s,spirits,she,therefore,pursuing,the,first,subject
immediately,continued,one,observation,may,i,think,be,fairly,drawn,from,the
whole,of,the,story,that,all,willoughby,s,difficulties,have,arisen,from
the,first,offence,against,virtue,in,his,behaviour,to,elizawilliams
that,crime,has,been,the,origin,of,every,lesser,one,and,of
all,his,presentdiscontents
marianne,assented,most,feelingly,to,the,remark,and,her,mother,was,led
by,it,to,an,enumeration,of,colonel,brandon,s,injuries,and,merits
warm,as,friendship,and,design,could,unitedlydictate
her,daughter,did,not,look,however,as,if,much,of,it,were
heard,byher
elinor,according,to,her,expectation,saw,on,the,two,or,three,following
days,that,marianne,did,not,continue,to,gain,strength,as,she,had
done,but,while,her,resolution,was,unsubdued,and,she,still,tried,to
appear,cheerful,and,easy,her,sister,could,safely,trust,to,the,effect
of,time,upon,herhealth
margaret,returned,and,the,family,were,again,all,restored,to,each,other
again,quietly,settled,at,the,cottage,and,if,not,pursuing,their,usual
studies,with,quite,so,much,vigour,as,when,they,first,came,to
barton,at,least,planning,a,vigorous,prosecution,of,them,infuture
elinor,grew,impatient,for,some,tidings,ofedward
she,had,heard,nothing,of,him,since,her,leaving,london,nothing,new
of,his,plans,nothing,certain,even,of,his,presentabode
some,letters,had,passed,between,her,and,her,brother,in,consequence,of
marianne,s,illness,and,in,the,first,of,john,s,there,had
been,this,sentence,we,know,nothing,of,our,unfortunate,edward,and,can
make,no,enquiries,on,so,prohibited,a,subject,but,conclude,him,to
be,still,at,oxford,which,was,all,the,intelligence,of,edward,afforded
her,by,the,correspondence,for,his,name,was,not,even,mentioned,in
any,of,the,succeedingletters
she,was,not,doomed,however,to,be,long,in,ignorance,of,his
measures
their,man,servant,had,been,sent,one,morning,to,exeter,on,business
and,when,as,he,waited,at,table,he,had,satisfied,the,inquiries
of,his,mistress,as,to,the,event,of,his,errand,this,was
his,voluntary,communication,i,suppose,you,know,ma,am,that,mr,ferrars
ismarried
marianne,gave,a,violent,start,fixed,her,eyes,upon,elinor,saw,her
turning,pale,and,fell,back,in,her,chair,inhysterics
mrs,dashwood,whose,eyes,as,she,answered,the,servant,s,inquiry,had
intuitively,taken,the,same,direction,was,shocked,to,perceive,by,elinor,s
countenance,how,much,she,really,suffered,and,a,moment,afterwards,alike,distressed
by,marianne,s,situation,knew,not,on,which,child,to,bestow,her
principalattention
the,servant,who,saw,only,that,miss,marianne,was,taken,ill,had
sense,enough,to,call,one,of,the,maids,who,with,mrs,dashwood
s,assistance,supported,her,into,the,otherroom
by,that,time,marianne,was,rather,better,and,her,mother,leaving,her
to,the,care,of,margaret,and,the,maid,returned,to,elinor,who
though,still,much,disordered,had,so,far,recovered,the,use,of,her
reason,and,voice,as,to,be,just,beginning,an,inquiry,of,thomas
as,to,the,source,of,hisintelligence
mrs,dashwood,immediately,took,all,that,trouble,on,herself,and,elinor,had
the,benefit,of,the,information,without,the,exertion,of,seekingit
illustration,_i,suppose,you,know,ma,am,that,mr,ferrars,is,married
_,who,told,you,that,mr,ferrars,was,marriedthomas
i,see,mr,ferrars,myself,ma,am,this,morning,in,exeter,and
his,lady,too,miss,steele,aswas
they,was,stopping,in,a,chaise,at,the,door,of,the,new
